Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
12,11:57:48.827007,11:57:52.975095,-1,-1.0
12,11:57:48.827007,11:57:53.396681,-1,-1.0
12,11:57:48.827007,11:57:58.361505,1,-1.0
12,11:57:48.827007,11:57:58.425776,-1,-1.0
12,11:57:48.827007,11:58:05.808496,-1,-1.0
12,11:57:48.827007,11:58:06.222171,-1,-1.0
12,11:57:48.827007,11:58:06.720378,1,-1.0
12,11:57:48.827007,11:58:07.015632,1,-1.0
12,11:57:48.827007,11:58:07.153441,1,-1.0
12,11:57:48.827007,11:58:07.294148,1,-1.0
12,11:57:48.827007,11:58:07.400432,1,-1.0
12,11:57:48.827007,11:58:07.548112,1,-1.0
12,11:57:48.827007,11:58:07.683304,1,-1.0
12,11:57:48.827007,11:58:07.832759,1,-1.0
12,11:57:48.827007,11:58:08.010572,1,-1.0
12,11:57:48.827007,11:58:08.223690,1,-1.0
12,11:57:48.827007,11:58:08.438344,1,-1.0
12,11:57:48.827007,11:58:08.667406,1,-1.0
12,11:57:48.827007,11:58:08.888645,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
13,11:58:11.549501,11:58:14.749333,-1,-1.0
13,11:58:11.549501,11:58:18.159419,1,-1.0
13,11:58:11.549501,11:58:18.692773,-1,-1.0
13,11:58:11.549501,11:58:19.052709,-1,-1.0
13,11:58:11.549501,11:58:19.506664,-1,-1.0
13,11:58:11.549501,11:58:19.902305,-1,-1.0
13,11:58:11.549501,11:58:20.671021,-1,-1.0
13,11:58:11.549501,11:58:22.012491,-1,-1.0
13,11:58:11.549501,11:58:24.717603,1,-1.0
13,11:58:11.549501,11:58:26.082696,-1,-1.0
13,11:58:11.549501,11:58:30.094989,1,-1.0
13,11:58:11.549501,11:58:33.630505,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
14,11:58:34.181551,11:58:37.761848,1,-1.0
14,11:58:34.181551,11:58:44.214323,1,-1.0
14,11:58:34.181551,11:58:47.368312,-1,-1.0
14,11:58:34.181551,11:58:53.139347,-1,-1.0
14,11:58:34.181551,11:58:53.695007,-1,-1.0
14,11:58:34.181551,11:58:54.066348,-1,-1.0
14,11:58:34.181551,11:58:54.335195,-1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
15,11:58:56.877321,11:59:00.800530,-1,-1.0
15,11:58:56.877321,11:59:01.264567,-1,-1.0
15,11:58:56.877321,11:59:04.020419,1,-1.0
15,11:58:56.877321,11:59:13.706045,-1,-1.0
15,11:58:56.877321,11:59:14.281686,1,-1.0
15,11:58:56.877321,11:59:14.479498,1,-1.0
15,11:58:56.877321,11:59:18.104381,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
16,11:59:19.536038,11:59:29.411986,1,-1.0
16,11:59:19.536038,11:59:30.482395,1,-1.0
16,11:59:19.536038,11:59:33.121076,1,-1.0
16,11:59:19.536038,11:59:38.495012,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
17,11:59:42.230117,11:59:43.942366,-1,-1.0
17,11:59:42.230117,11:59:46.437734,-1,-1.0
17,11:59:42.230117,11:59:50.988657,-1,-1.0
17,11:59:42.230117,11:59:55.612758,1,-1.0
17,11:59:42.230117,12:00:00.292815,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
18,12:00:04.880461,12:00:07.370635,-1,-1.0
18,12:00:04.880461,12:00:10.559418,-1,-1.0
18,12:00:04.880461,12:00:12.378394,-1,-1.0
18,12:00:04.880461,12:00:16.320927,-1,-1.0
18,12:00:04.880461,12:00:19.307708,-1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
19,12:00:27.588194,12:00:30.216761,1,-1.0
19,12:00:27.588194,12:00:33.654227,1,-1.0
19,12:00:27.588194,12:00:39.316623,1,-1.0
19,12:00:27.588194,12:00:43.891495,1,-1.0
19,12:00:27.588194,12:00:48.825804,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
20,12:00:50.212859,12:00:53.898149,-1,-1.0
20,12:00:50.212859,12:00:57.782737,-1,-1.0
20,12:00:50.212859,12:01:03.389813,-1,-1.0
20,12:00:50.212859,12:01:07.726212,-1,-1.0
20,12:00:50.212859,12:01:10.810678,-1,-1.0
