Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,20:04:01.274878,20:04:30.989937,3,-1.0
1,20:04:01.274878,20:04:31.331346,3,-1.0
1,20:04:01.274878,20:04:31.550770,3,-1.0
1,20:04:01.274878,20:04:31.780480,3,-1.0
1,20:04:01.274878,20:04:35.746501,3,-1.0
1,20:04:01.274878,20:04:35.966152,3,-1.0
1,20:04:01.274878,20:04:36.146340,3,-1.0
1,20:04:01.274878,20:04:36.332803,3,-1.0
1,20:04:01.274878,20:04:36.429268,3,-1.0
1,20:04:01.274878,20:04:36.636483,3,-1.0
1,20:04:01.274878,20:04:36.819794,3,-1.0
1,20:04:01.274878,20:04:37.001050,3,-1.0
1,20:04:01.274878,20:04:37.183039,3,-1.0
1,20:04:01.274878,20:04:37.374344,3,-1.0
1,20:04:01.274878,20:04:37.551148,3,-1.0
1,20:04:01.274878,20:04:38.732476,2,-1.0
1,20:04:01.274878,20:04:38.926294,2,-1.0
1,20:04:01.274878,20:04:39.703499,2,-1.0
1,20:04:01.274878,20:04:39.923648,2,-1.0
1,20:04:01.274878,20:04:40.155033,2,-1.0
1,20:04:01.274878,20:04:40.355674,2,-1.0
1,20:04:01.274878,20:04:40.568710,2,-1.0
1,20:04:01.274878,20:04:40.769763,2,-1.0
1,20:04:01.274878,20:04:40.990092,2,-1.0
1,20:04:01.274878,20:04:41.213140,2,-1.0
1,20:04:01.274878,20:04:41.400714,2,-1.0
1,20:04:01.274878,20:04:41.620182,2,-1.0
1,20:04:01.274878,20:04:41.767565,2,-1.0
1,20:04:01.274878,20:04:41.967815,2,-1.0
1,20:04:01.274878,20:04:42.166183,2,-1.0
1,20:04:01.274878,20:04:42.338939,2,-1.0
1,20:04:01.274878,20:04:42.541064,2,-1.0
1,20:04:01.274878,20:04:42.755816,2,-1.0
1,20:04:01.274878,20:04:42.942434,2,-1.0
1,20:04:01.274878,20:04:43.137997,2,-1.0
1,20:04:01.274878,20:04:43.336965,2,-1.0
1,20:04:01.274878,20:04:43.535581,2,-1.0
1,20:04:01.274878,20:04:43.742301,2,-1.0
1,20:04:01.274878,20:04:43.950659,2,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,20:04:44.278106,20:04:44.916041,3,-1.0
2,20:04:44.278106,20:04:45.163778,3,-1.0
2,20:04:44.278106,20:04:45.869409,2,-1.0
2,20:04:44.278106,20:04:46.090377,2,-1.0
2,20:04:44.278106,20:04:46.266948,2,-1.0
2,20:04:44.278106,20:04:46.460915,2,-1.0
2,20:04:44.278106,20:04:46.662647,2,-1.0
2,20:04:44.278106,20:04:46.864614,2,-1.0
2,20:04:44.278106,20:04:47.071903,2,-1.0
2,20:04:44.278106,20:04:47.270996,2,-1.0
2,20:04:44.278106,20:04:47.453282,2,-1.0
2,20:04:44.278106,20:04:47.644738,2,-1.0
2,20:04:44.278106,20:04:47.843325,2,-1.0
2,20:04:44.278106,20:04:48.052569,2,-1.0
2,20:04:44.278106,20:04:48.394355,3,-1.0
2,20:04:44.278106,20:04:48.728040,3,-1.0
2,20:04:44.278106,20:04:48.913880,3,-1.0
2,20:04:44.278106,20:04:49.140179,3,-1.0
2,20:04:44.278106,20:04:49.356934,3,-1.0
2,20:04:44.278106,20:04:50.633791,2,-1.0
2,20:04:44.278106,20:04:50.842955,2,-1.0
2,20:04:44.278106,20:04:51.017288,2,-1.0
2,20:04:44.278106,20:04:51.187590,2,-1.0
2,20:04:44.278106,20:04:51.356939,2,-1.0
2,20:04:44.278106,20:04:51.540267,2,-1.0
2,20:04:44.278106,20:04:51.710347,2,-1.0
2,20:04:44.278106,20:04:51.870055,2,-1.0
2,20:04:44.278106,20:04:52.077342,2,-1.0
2,20:04:44.278106,20:04:52.244811,2,-1.0
2,20:04:44.278106,20:04:52.421597,2,-1.0
2,20:04:44.278106,20:04:52.613430,2,-1.0
2,20:04:44.278106,20:04:52.771967,2,-1.0
2,20:04:44.278106,20:04:52.963081,2,-1.0
2,20:04:44.278106,20:04:53.141678,2,-1.0
2,20:04:44.278106,20:04:53.332675,2,-1.0
2,20:04:44.278106,20:04:53.631864,2,-1.0
2,20:04:44.278106,20:04:53.872875,2,-1.0
2,20:04:44.278106,20:04:54.062863,2,-1.0
2,20:04:44.278106,20:04:54.265860,2,-1.0
2,20:04:44.278106,20:04:54.486164,2,-1.0
2,20:04:44.278106,20:04:54.677157,2,-1.0
2,20:04:44.278106,20:04:54.873157,2,-1.0
2,20:04:44.278106,20:04:55.056529,2,-1.0
2,20:04:44.278106,20:04:55.245834,2,-1.0
2,20:04:44.278106,20:04:55.443774,2,-1.0
2,20:04:44.278106,20:04:55.655448,2,-1.0
2,20:04:44.278106,20:04:55.842347,2,-1.0
2,20:04:44.278106,20:04:56.028705,2,-1.0
2,20:04:44.278106,20:04:56.207797,2,-1.0
2,20:04:44.278106,20:04:56.383410,2,-1.0
2,20:04:44.278106,20:04:56.554408,2,-1.0
2,20:04:44.278106,20:04:56.740407,2,-1.0
2,20:04:44.278106,20:04:56.912423,2,-1.0
2,20:04:44.278106,20:04:59.887257,3,-1.0
2,20:04:44.278106,20:05:00.198178,3,-1.0
2,20:04:44.278106,20:05:00.393185,3,-1.0
2,20:04:44.278106,20:05:00.613873,3,-1.0
2,20:04:44.278106,20:05:00.902074,3,-1.0
2,20:04:44.278106,20:05:01.076516,3,-1.0
2,20:04:44.278106,20:05:03.180651,3,-1.0
2,20:04:44.278106,20:05:03.397860,3,-1.0
2,20:04:44.278106,20:05:03.605575,3,-1.0
2,20:04:44.278106,20:05:03.837259,3,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
3,20:05:09.508380,20:05:10.174019,2,-1.0
3,20:05:09.508380,20:05:10.445382,2,-1.0
3,20:05:09.508380,20:05:10.663360,2,-1.0
3,20:05:09.508380,20:05:11.576204,3,-1.0
3,20:05:09.508380,20:05:11.802844,3,-1.0
3,20:05:09.508380,20:05:12.008932,3,-1.0
3,20:05:09.508380,20:05:12.254567,3,-1.0
3,20:05:09.508380,20:05:14.547583,2,-1.0
3,20:05:09.508380,20:05:14.695329,2,-1.0
3,20:05:09.508380,20:05:14.854243,2,-1.0
3,20:05:09.508380,20:05:14.995244,2,-1.0
3,20:05:09.508380,20:05:15.153831,2,-1.0
3,20:05:09.508380,20:05:15.321453,2,-1.0
3,20:05:09.508380,20:05:15.475123,2,-1.0
3,20:05:09.508380,20:05:15.667988,2,-1.0
3,20:05:09.508380,20:05:15.842321,2,-1.0
3,20:05:09.508380,20:05:15.991284,2,-1.0
3,20:05:09.508380,20:05:16.140138,2,-1.0
3,20:05:09.508380,20:05:16.299384,2,-1.0
3,20:05:09.508380,20:05:16.481962,2,-1.0
3,20:05:09.508380,20:05:16.659578,2,-1.0
3,20:05:09.508380,20:05:16.838814,2,-1.0
3,20:05:09.508380,20:05:17.028771,2,-1.0
3,20:05:09.508380,20:05:17.193215,2,-1.0
3,20:05:09.508380,20:05:17.383214,2,-1.0
3,20:05:09.508380,20:05:17.558617,2,-1.0
3,20:05:09.508380,20:05:17.724316,2,-1.0
3,20:05:09.508380,20:05:17.895353,2,-1.0
3,20:05:09.508380,20:05:18.114315,2,-1.0
3,20:05:09.508380,20:05:18.324012,2,-1.0
3,20:05:09.508380,20:05:18.537494,2,-1.0
3,20:05:09.508380,20:05:18.746798,2,-1.0
3,20:05:09.508380,20:05:18.925342,2,-1.0
3,20:05:09.508380,20:05:19.113587,2,-1.0
3,20:05:09.508380,20:05:19.307271,2,-1.0
3,20:05:09.508380,20:05:19.545883,2,-1.0
3,20:05:09.508380,20:05:19.764646,2,-1.0
3,20:05:09.508380,20:05:20.006966,2,-1.0
3,20:05:09.508380,20:05:20.217511,2,-1.0
3,20:05:09.508380,20:05:20.452201,2,-1.0
3,20:05:09.508380,20:05:20.687982,2,-1.0
3,20:05:09.508380,20:05:20.968890,2,-1.0
3,20:05:09.508380,20:05:21.262843,2,-1.0
3,20:05:09.508380,20:05:21.465227,2,-1.0
3,20:05:09.508380,20:05:21.705387,2,-1.0
3,20:05:09.508380,20:05:21.937977,2,-1.0
3,20:05:09.508380,20:05:22.211690,2,-1.0
3,20:05:09.508380,20:05:22.513615,2,-1.0
3,20:05:09.508380,20:05:22.809988,2,-1.0
3,20:05:09.508380,20:05:23.103356,2,-1.0
3,20:05:09.508380,20:05:23.388588,2,-1.0
3,20:05:09.508380,20:05:23.631055,2,-1.0
3,20:05:09.508380,20:05:23.877431,2,-1.0
3,20:05:09.508380,20:05:24.119176,2,-1.0
3,20:05:09.508380,20:05:24.329184,2,-1.0
3,20:05:09.508380,20:05:24.539214,2,-1.0
3,20:05:09.508380,20:05:24.749046,2,-1.0
3,20:05:09.508380,20:05:25.135382,2,-1.0
3,20:05:09.508380,20:05:25.356628,2,-1.0
3,20:05:09.508380,20:05:25.564054,2,-1.0
3,20:05:09.508380,20:05:26.627480,3,-1.0
3,20:05:09.508380,20:05:28.492550,3,-1.0
3,20:05:09.508380,20:05:28.820330,3,-1.0
3,20:05:09.508380,20:05:29.036675,3,-1.0
3,20:05:09.508380,20:05:29.235898,3,-1.0
3,20:05:09.508380,20:05:29.415103,3,-1.0
3,20:05:09.508380,20:05:29.603551,3,-1.0
3,20:05:09.508380,20:05:29.858177,2,-1.0
3,20:05:09.508380,20:05:30.070531,2,-1.0
3,20:05:09.508380,20:05:30.241831,2,-1.0
3,20:05:09.508380,20:05:30.419995,2,-1.0
3,20:05:09.508380,20:05:30.744287,2,-1.0
3,20:05:09.508380,20:05:30.962319,2,-1.0
3,20:05:09.508380,20:05:33.854056,2,-1.0
3,20:05:09.508380,20:05:34.052686,2,-1.0
3,20:05:09.508380,20:05:34.242225,2,-1.0
3,20:05:09.508380,20:05:34.422987,2,-1.0
3,20:05:09.508380,20:05:34.617108,2,-1.0
3,20:05:09.508380,20:05:34.814167,2,-1.0
3,20:05:09.508380,20:05:35.021645,2,-1.0
3,20:05:09.508380,20:05:35.394037,2,-1.0
3,20:05:09.508380,20:05:35.614171,2,-1.0
3,20:05:09.508380,20:05:41.900452,3,-1.0
3,20:05:09.508380,20:05:42.628281,3,-1.0
3,20:05:09.508380,20:05:42.934443,3,-1.0
3,20:05:09.508380,20:05:43.225026,3,-1.0
3,20:05:09.508380,20:05:43.543276,3,-1.0
3,20:05:09.508380,20:05:43.805574,3,-1.0
3,20:05:09.508380,20:05:44.520796,3,-1.0
3,20:05:09.508380,20:05:44.781270,3,-1.0
3,20:05:09.508380,20:05:45.010949,3,-1.0
3,20:05:09.508380,20:05:45.228516,3,-1.0
